"id","duration","date","userId","modifiedById","phoneProvider","direction","mediaType","dealId","userTalkRatio","longestContactMonologue","patience","interactionSpeed","role","teams","contacts","tag"
1315,1634.44,2021-02-05 14:33:35,1,,zoom,outbound,video,85,0.41736007439857087,112.45000000000005,3.2547058823529347,2.4595580137539463,admin,{Sales},1,Demo
1313,64.862,2021-02-05 14:33:28,8,,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Unscheduled Follow up
1312,119.32725,2021-02-05 14:04:57,14,,aircall,outbound,audio,,0.2581137166908648,19.869999999999997,0.8271428571428571,6.536646072041381,admin,{Sales},1,Cold Call
1311,1278.88,2021-02-05 13:59:56,14,,zoom,outbound,video,171,0.43759383210308944,155.60999999999996,0.7919999999999997,1.4074815463530588,admin,{Sales},1,"1st Call"
1310,673.48,2021-02-05 13:10:48,14,,zoom,outbound,video,170,0.2608837678921423,119.55000000000001,0.6630000000000009,1.870879610381897,admin,{Sales},1,"1st Call"
1309,592.36,2021-02-05 13:00:46,14,,zoom,outbound,video,170,0.08937132824633642,107.33999999999997,12.052500000000002,0.81031804983456,admin,{Sales},1,"1st Call"
1306,1536.36,2021-02-05 12:31:18,14,,zoom,outbound,video,169,0.3663724647868988,134.90999999999985,0.59866666666668,2.421307506053269,admin,{Sales},1,"1st Call"
1305,64.67925,2021-02-05 12:15:40,14,,aircall,outbound,audio,,0.7758284148316501,14.37,0.3800000000000008,1.8553090828975292,admin,{Sales},1,Cold Call
1304,243.0955,2021-02-05 12:14:34,8,,aircall,outbound,audio,,0.7521735285104003,1.9299999999999997,11.82,0.49363316063028734,admin,{Sales},1,Unscheduled Follow up
1303,139.44175,2021-02-05 12:11:31,8,,aircall,outbound,audio,,0.4981291471169863,0.6299999999999955,0.0,0.8605743975531001,admin,{Sales},1,Unscheduled Follow up
1307,3090.44,2021-02-05 12:01:41,23,,zoom,outbound,video,147,0.48370782153997444,71.94000000000005,0.6463013698630183,2.8151331202029484,admin,{Sales},2,Demo
1302,61.70125,2021-02-05 11:38:28,14,,aircall,outbound,audio,138,0.7691902514130589,1.5500000000000043,0.4900000000000002,1.94485525009623,admin,{Sales},1,Unscheduled Follow up
1301,114.991,2021-02-05 11:06:08,1,,aircall,inbound,audio,,0.27332573853605924,45.61,0.4142857142857143,7.304919515440338,admin,{Sales},1,Prospect Follow up
1300,1511.64,2021-02-05 09:31:44,1,,zoom,outbound,video,,0.48729194781826213,26.120000000000005,0.9686419753086474,6.46979439549099,admin,{Sales},1,Onboarding Managers
1299,939.84,2021-02-05 08:56:54,3,,zoom,outbound,video,,0.2699076438542731,74.11000000000001,1.0725925925925923,3.5112359550561796,admin,"{Account Manager,Product}",1,Other
1298,1182.28,2021-02-04 18:33:11,1,,zoom,outbound,video,,0.37696653922928475,18.93,1.9699999999999898,3.0449639679263796,admin,{Sales},2,Onboarding Team
1295,605.48,2021-02-04 18:02:40,1,,zoom,outbound,video,,0.2785228248662221,60.47,2.411000000000005,2.0809935918610027,admin,{Sales},2,Client Follow Up
1297,67.05625,2021-02-04 17:56:20,14,,aircall,outbound,audio,,0.6145586727560813,9.229999999999997,0.33500000000000085,2.684313542734644,admin,{Sales},1,Unscheduled Follow up
1296,82.991,2021-02-04 17:42:33,14,,aircall,outbound,audio,,0.5448783603041294,13.21,0.816666666666667,3.614849802990686,admin,{Sales},1,Unscheduled Follow up
1294,1679.968,2021-02-04 17:00:17,13,,zoom,outbound,video,168,0.44377631002495216,103.65999999999997,1.1545454545454665,1.571458503971504,admin,{Sales},1,"1st Call"
1292,2367.968,2021-02-04 16:30:43,8,13,zoom,outbound,video,96,0.34825217232665207,113.53999999999996,2.632191780821938,3.6993743158691337,admin,{Sales},2,"1st Call"
1289,1137.248,2021-02-04 16:00:20,14,,zoom,outbound,video,,0.4276024226905648,80.40999999999997,0.8395238095238371,2.2686344579194686,admin,{Sales},1,"1st Call"
1291,113.502,2021-02-04 15:59:12,8,,aircall,outbound,audio,,0.7150534792338463,2.6899999999999995,1.3925,3.700375323782841,admin,{Sales},1,Unscheduled Follow up
1288,950.048,2021-02-04 15:42:19,8,,zoom,outbound,video,,0.5789496951732964,34.740000000000066,2.141499999999996,2.5261881504934487,admin,{Sales},1,Client Follow Up
1290,160.49625,2021-02-04 15:38:53,8,,aircall,outbound,audio,,0.5031270201017156,19.540000000000006,2.333333333333338,2.616883572046076,admin,{Sales},1,Unscheduled Follow up
1286,87.04,2021-02-04 15:32:54,13,,aircall,outbound,audio,124,0.0,0.0,0.0,0.0,admin,{Sales},1,Cold Call
1287,1186.4,2021-02-04 15:29:15,23,,zoom,outbound,video,,0.3083024275118007,156.39000000000004,0.9954545454545399,3.3378287255563044,admin,{Sales},2,"1st Call"
1285,75.52,2021-02-04 15:22:46,13,,aircall,outbound,audio,167,0.5775953389830508,2.349999999999998,1.290000000000001,2.383474576271187,admin,{Sales},1,Cold Call
1283,1782.496,2021-02-04 15:04:55,8,,zoom,outbound,video,,0.43188315710105263,57.06000000000006,0.9983636363636584,3.7026731055777966,admin,{Sales},1,Client Follow Up
1282,1691.28,2021-02-04 15:00:21,18,,zoom,outbound,video,,0.731463743436924,28.159999999999854,0.8454838709677539,2.1995175251880235,admin,{Account Manager},1,Onboarding Team
1284,455.62775,2021-02-04 14:57:31,8,,aircall,outbound,audio,,0.397978393546047,58.29000000000002,0.8872727272727317,2.76541540764363,admin,{Sales},1,Unscheduled Follow up
1281,2885.408,2021-02-04 14:00:20,23,23,zoom,outbound,video,137,0.5560738723951689,37.600000000000136,0.8713924050633081,3.264702946688995,admin,{Sales},2,Demo
1280,156.578,2021-02-04 12:25:36,8,,aircall,inbound,audio,,0.5146316851664983,16.209999999999994,0.7800000000000017,7.280716320300425,admin,{Sales},1,Unscheduled Follow up
1278,2571.0,2021-02-04 11:30:49,1,,zoom,outbound,video,,0.2927071178529746,71.07000000000005,1.606506024096379,3.873978996499417,admin,{Sales},4,Client Follow Up
1277,3384.84,2021-02-04 11:00:45,8,8,zoom,outbound,video,166,0.7368147386582522,33.039999999999964,0.5921818181818385,1.9498705994965788,admin,{Sales},1,Demo
1276,63.81725,2021-02-04 10:58:05,13,,aircall,outbound,audio,,0.5228993728184778,7.519999999999996,0.38000000000000256,1.880369335877055,admin,{Sales},1,Cold Call
1275,899.92,2021-02-04 10:31:16,13,13,zoom,outbound,video,133,0.4865988087830027,74.61000000000001,0.3992307692307811,3.4669748422081965,admin,{Sales},1,"1st Call"
1271,957.696,2021-02-04 10:18:21,14,14,zoom,outbound,video,164,0.6566488739641808,88.80999999999995,0.5791666666666734,1.378307939053729,admin,{Sales},1,Demo
1272,1815.648,2021-02-04 10:00:10,13,,zoom,outbound,video,165,0.46687463649341737,186.17000000000007,0.3454166666666734,1.5862105430127427,admin,{Sales},2,Demo
1273,426.42275,2021-02-04 09:56:33,8,,aircall,outbound,audio,,0.13467855549451782,75.67000000000002,1.1360000000000112,4.502574030114482,admin,{Sales},1,Unscheduled Follow up
1270,1994.72,2021-02-04 09:00:20,13,,zoom,outbound,video,,0.5968807652201816,91.21000000000004,0.8041666666666494,2.135638084543194,admin,{Sales},1,Prospect Follow up
1269,1859.4,2021-02-03 17:57:17,8,,zoom,outbound,video,,0.4921533828116591,37.22,1.5140476190476189,5.388835108099387,admin,{Sales},1,Onboarding Team
1268,530.2335,2021-02-03 17:48:28,8,,aircall,inbound,audio,,0.4280001169296165,50.45000000000002,1.2399999999999944,4.639465443054805,admin,{Sales},1,Unscheduled Follow up
1266,1359.72,2021-02-03 17:39:31,13,,zoom,outbound,video,,0.5745521136704613,273.85,0.7094444444444643,1.5444356190980495,admin,{Sales},1,Demo
1267,2198.92,2021-02-03 17:34:12,14,14,zoom,outbound,video,163,0.5192412638931845,65.33999999999997,0.4227450980392068,2.783184472377349,admin,{Sales},1,Demo
1264,174.08,2021-02-03 17:29:33,13,,aircall,outbound,audio,,0.45708869485294135,30.36999999999999,0.9357142857142884,4.825367647058823,admin,{Sales},1,Cold Call
1263,557.16575,2021-02-03 17:20:00,13,,aircall,outbound,audio,,0.24416432632479665,82.81,1.0118181818181873,2.3691334221459233,admin,{Sales},1,Cold Call
1308,979.808,2021-02-03 17:02:41,1,,zoom,outbound,video,,0.3675720141088867,86.75999999999999,1.3879166666666594,2.939351383128123,admin,{Sales},2,Client Follow Up
1265,2694.44,2021-02-03 17:00:28,8,23,zoom,outbound,video,,0.714111281008297,54.94999999999999,0.5063829787234143,2.0931993289885837,admin,{Sales},3,Onboarding Team
1262,1991.08,2021-02-03 17:00:27,14,,zoom,outbound,video,,0.3573889547381313,118.65000000000003,0.5258139534883777,2.59155835024208,admin,{Sales},2,"1st Call"
1260,1330.048,2021-02-03 16:45:00,13,,zoom,outbound,video,,0.4350594865749204,119.51999999999998,0.6229411764706154,1.5337792320277162,admin,{Sales},1,"1st Call"
1259,922.0,2021-02-03 15:31:46,1,,zoom,outbound,video,91,0.29808026030368745,121.91999999999999,0.5331999999999942,3.3839479392624727,admin,{Sales},2,Prospect Follow up
1258,1620.24,2021-02-03 15:30:49,8,,zoom,outbound,video,156,0.3772527526786161,141.11999999999995,1.7271428571428524,3.5920604354910384,admin,{Sales},1,Other
1257,1447.52,2021-02-03 14:46:17,14,,zoom,outbound,video,162,0.3664750746103678,187.22,0.6560000000000236,2.1139604288714495,admin,{Sales},1,"1st Call"
1256,1029.51175,2021-02-03 14:41:12,23,,aircall,outbound,audio,161,0.3332550599835316,165.60999999999996,0.8955555555555584,3.088842842250222,admin,{Sales},1,"1st Call"
1255,1972.896,2021-02-03 14:00:41,14,,zoom,outbound,video,160,0.36476327186025037,146.21000000000004,0.6765517241379216,1.7639044328743128,admin,{Sales},1,Demo
1254,1652.12,2021-02-03 14:00:06,13,,zoom,outbound,video,159,0.6165835411471305,95.51000000000005,0.7137500000000188,1.7432147785875118,admin,{Sales},1,"1st Call"
1253,53.70775,2021-02-03 12:18:35,23,,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Cold Call
1252,614.87025,2021-02-03 12:09:54,8,,aircall,outbound,audio,,0.4584381826897623,42.519999999999996,0.3671428571428602,2.537120636426953,admin,{Sales},1,Unscheduled Follow up
1250,1512.736,2021-02-03 12:00:29,13,,zoom,outbound,video,,0.3762850887398726,504.80999999999995,1.9520000000000066,1.15023374865145,admin,{Sales},2,Other
1251,171.6245,2021-02-03 11:38:45,23,,aircall,outbound,audio,,0.2388936311540602,37.08,0.39571428571428513,4.54480566585773,admin,{Sales},1,Cold Call
1249,97.1755,2021-02-03 11:17:04,13,,aircall,outbound,audio,,0.3620254076387566,41.8,0.4900000000000091,1.2348791619286754,admin,{Sales},1,Cold Call
1248,65.3845,2021-02-03 10:51:16,8,,aircall,outbound,audio,136,0.0,0.0,0.0,0.0,admin,{Sales},1,Unscheduled Follow up
1247,146.39025,2021-02-03 10:48:02,8,,aircall,outbound,audio,,0.4975058106670355,28.78,0.5349999999999984,3.2789068944140745,admin,{Sales},1,Unscheduled Follow up
1245,62.53725,2021-02-03 10:34:05,8,,aircall,outbound,audio,,0.20211953675609337,37.7,0.0,0.9594281808042406,admin,{Sales},1,Unscheduled Follow up
1246,1251.08,2021-02-03 10:31:03,13,,zoom,outbound,video,158,0.37442050068740623,280.51,0.5071428571428847,1.3428397864245294,admin,{Sales},1,"1st Call"
1243,822.28,2021-02-03 10:00:15,8,,zoom,outbound,video,100,0.34783771951160203,71.30000000000001,0.8530000000000033,2.918713820109938,admin,{Sales},2,Prospect Follow up
1244,301.1135,2021-02-03 09:52:21,8,,aircall,outbound,audio,96,0.37896009312103246,33.51000000000002,0.7415384615384659,5.180770706062664,admin,{Sales},1,Cold Call
1241,59.507,2021-02-02 18:54:10,23,,aircall,outbound,audio,147,0.5192666408993901,3.3300000000000054,0.22333333333333152,6.0497084376627965,admin,{Sales},1,Unscheduled Follow up
1242,1333.44,2021-02-02 18:15:30,8,,zoom,outbound,video,,0.43825743940484696,53.10000000000001,0.5300000000000046,4.00467962562995,admin,{Sales},1,Client Follow Up
1240,909.88,2021-02-02 18:00:51,1,,zoom,outbound,video,,0.41922011693849626,38.61,1.189333333333345,3.9565657009715562,admin,{Sales},1,Set up
1238,1815.72,2021-02-02 17:15:24,14,14,zoom,outbound,video,,0.38667856277399537,236.07999999999993,0.48880000000000107,1.68528187165422,admin,{Sales},1,Demo
1235,93.9625,2021-02-02 16:48:04,13,,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Cold Call
1234,123.507,2021-02-02 16:47:45,14,,aircall,outbound,audio,,0.7890241038969452,1.7399999999999984,0.7600000000000016,0.971604848308193,admin,{Sales},1,Cold Call
1232,65.88075,2021-02-02 16:38:06,14,,aircall,outbound,audio,,0.5379416597412747,1.0199999999999996,0.0,1.8214728885144749,admin,{Sales},1,Unscheduled Follow up
1239,4732.4,2021-02-02 16:31:08,8,8,zoom,outbound,video,60,0.699573155270052,123.07999999999998,0.5116666666666685,1.6608908798918096,admin,{Sales},3,Demo
1237,1894.56,2021-02-02 16:30:29,23,23,zoom,outbound,video,,0.41216430200152004,233.06,0.42125000000000623,2.533569799847986,admin,{Sales},2,"1st Call"
1231,158.72,2021-02-02 16:19:29,14,,aircall,outbound,audio,,0.39749243951612895,12.420000000000002,0.8816666666666627,4.158266129032258,admin,{Sales},1,Cold Call
1230,70.97475,2021-02-02 16:14:40,14,,aircall,outbound,audio,,0.6368462023466094,19.560000000000002,0.2799999999999976,1.690742130123741,admin,{Sales},1,Unscheduled Follow up
1229,67.2915,2021-02-02 16:10:55,14,,aircall,outbound,audio,,0.45845314787157376,11.130000000000003,0.769999999999996,1.7832861505539332,admin,{Sales},1,Unscheduled Follow up
1228,104.77725,2021-02-02 16:10:44,23,,aircall,inbound,audio,,0.17551520010307556,40.010000000000005,0.682500000000002,5.153790541362748,admin,{Sales},1,Cold Call
1226,70.4,2021-02-02 16:04:46,14,,aircall,outbound,audio,,0.5671875,20.92,0.5799999999999983,1.7045454545454546,admin,{Sales},1,Cold Call
1225,749.5575,2021-02-02 16:03:36,8,,aircall,outbound,audio,156,0.2362860754511828,163.34,0.9650000000000056,2.5615112916620806,admin,{Sales},1,Unscheduled Follow up
1224,123.2195,2021-02-02 15:45:36,14,,aircall,outbound,audio,,0.6874723562423156,17.819999999999993,0.6400000000000006,1.4608077455272908,admin,{Sales},1,Unscheduled Follow up
1223,1030.56,2021-02-02 14:59:41,14,,zoom,outbound,video,155,0.3711768358950476,99.74999999999997,0.6681249999999985,1.8048439683278996,admin,{Sales},1,"1st Call"
1233,1935.44,2021-02-02 14:58:59,23,23,zoom,outbound,video,134,0.5171433885834745,95.01999999999998,1.1334782608695742,2.852064646798661,admin,{Sales},2,Demo
1220,1080.12,2021-02-02 14:30:31,13,,zoom,outbound,video,,0.322316038958634,327.84,1.1233333333333428,0.9998889012331964,admin,{Sales},1,"1st Call"
1222,3378.88,2021-02-02 14:01:10,8,,zoom,outbound,video,,0.6674489771758699,139.79,0.6204651162790619,3.0720238658963916,admin,{Sales},6,Onboarding Team
1219,1971.328,2021-02-02 13:59:18,1,1,zoom,outbound,video,,0.46264244204921723,109.94,0.4732352941176247,2.0392344652944616,admin,{Sales},3,Client Follow Up
1218,66.84725,2021-02-02 12:03:57,13,,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Cold Call
1217,155.58525,2021-02-02 11:48:46,8,,aircall,outbound,audio,,0.5971003035313437,13.950000000000003,1.3699999999999974,3.085125357320183,admin,{Sales},1,Unscheduled Follow up
1216,464.92725,2021-02-02 11:36:52,8,,aircall,outbound,audio,68,0.44267140719327625,69.41,0.7881818181818183,2.8391538676212247,admin,{Sales},1,Unscheduled Follow up
1215,134.79175,2021-02-02 11:30:02,13,,aircall,outbound,audio,,0.4771063510934458,23.909999999999997,0.3266666666666668,2.225655501913136,admin,{Sales},1,Cold Call
1214,98.6905,2021-02-02 11:20:23,8,,aircall,inbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Unscheduled Follow up
1212,56.60725,2021-02-02 10:54:47,13,,aircall,outbound,audio,,0.46796125937931976,6.199999999999999,0.9800000000000004,2.1198698046628306,admin,{Sales},1,Cold Call
1210,2052.128,2021-02-02 10:00:37,13,,zoom,outbound,video,,0.6299996881286152,59.910000000000025,0.6880769230769471,1.5203729981755523,admin,{Sales},2,Demo
1211,2569.24,2021-02-02 10:00:15,8,,zoom,outbound,video,132,0.6822289860036427,59.3900000000001,1.0043333333333528,1.4011925705656147,admin,{Sales},1,Demo
1208,2005.44,2021-02-01 18:31:01,13,,zoom,outbound,video,104,0.0,0.0,0.0,0.0,admin,{Sales},1,Demo
1209,2599.16,2021-02-01 18:28:53,1,,zoom,outbound,video,154,1.1765262623309092,182.0,0.2559459459459152,1.7082442019729451,admin,{Sales},1,Demo
1207,445.231,2021-02-01 18:26:40,8,,aircall,outbound,audio,,0.5831130357050607,42.239999999999995,0.6053846153846201,3.503799151451718,admin,{Sales},1,Unscheduled Follow up
1206,318.929,2021-02-01 18:19:50,8,,aircall,outbound,audio,,0.5710988966196238,26.86,0.5691666666666618,4.51511151384791,admin,{Sales},1,Unscheduled Follow up
1205,504.13725,2021-02-01 18:04:26,8,,aircall,outbound,audio,,0.2622500122734441,51.370000000000005,0.6557142857142827,3.4514410510233073,admin,{Sales},1,Unscheduled Follow up
1203,1309.568,2021-02-01 17:31:56,1,,zoom,outbound,video,,0.42397187469455583,48.17000000000007,0.3785714285714168,3.8027807643436615,admin,{Sales},3,Client Follow Up
1202,3844.928,2021-02-01 16:00:19,8,,zoom,outbound,video,,0.6337075752783918,87.50000000000006,0.47556962025316113,2.465585831516221,admin,{Sales},1,Onboarding Managers
1201,1065.7175,2021-02-01 15:19:20,8,,aircall,inbound,audio,,0.5462986204130086,45.370000000000005,0.5805882352941166,3.772106585469414,admin,{Sales},1,Unscheduled Follow up
1198,1606.96,2021-02-01 15:06:01,14,14,zoom,outbound,video,153,0.6932282072982516,92.11999999999989,1.0572727272727256,0.821426793448499,admin,{Sales},1,Demo
1197,789.8,2021-02-01 15:03:54,8,,zoom,outbound,video,78,0.43126107875411546,63.299999999999955,0.4241176470588286,2.5069637883008355,admin,{Sales},1,Prospect Follow up
1200,509.9625,2021-02-01 14:48:05,8,,aircall,outbound,audio,,0.5466872564159133,35.639999999999986,0.6605000000000022,4.706228399146997,admin,{Sales},1,Unscheduled Follow up
1199,58.93225,2021-02-01 14:38:44,23,,aircall,outbound,audio,,0.26708635763949284,32.81,1.3399999999999963,1.018118262920557,admin,{Sales},1,Cold Call
1196,1171.12,2021-02-01 14:37:31,14,,zoom,outbound,video,152,0.5380148917275772,114.70999999999998,0.5036363636363536,2.254252339640686,admin,{Sales},1,"1st Call"
1195,1884.0,2021-02-01 14:00:20,8,,zoom,outbound,video,,0.5397186836518038,79.34000000000003,0.34196969696970275,4.171974522292993,admin,{Sales},1,Client Follow Up
1194,113.00575,2021-02-01 14:00:18,23,,aircall,outbound,audio,,0.3836972897396814,14.61,1.054999999999999,5.8404107755578805,admin,{Sales},1,Cold Call
1193,631.4,2021-02-01 14:00:18,13,,zoom,outbound,video,151,0.3926670890085522,77.13999999999999,2.142727272727272,2.090592334494773,admin,{Sales},1,Prospect Follow up
1191,1296.0,2021-02-01 11:10:04,23,,zoom,outbound,video,,0.5561342592592591,53.90999999999997,0.7994871794871938,3.564814814814815,admin,{Sales},1,Client Follow Up
1192,2070.528,2021-02-01 11:01:25,1,,zoom,outbound,video,,0.5530956355093964,96.07,0.34399999999999076,3.4773738872403563,admin,{Sales},1,Demo
1190,256.428,2021-01-30 13:50:20,1,,manual,inbound,video,,0.5290373906125696,82.63999999999999,2.27,4.211708549768356,admin,{Sales},1,Other
1189,1124.24,2021-01-29 16:47:18,14,14,zoom,outbound,video,,0.2901960435494203,108.60000000000002,1.0586363636363567,2.4016224293745108,admin,{Sales},1,"1st Call"
1188,1292.76,2021-01-29 16:01:41,14,,zoom,outbound,video,150,0.5559345895603196,92.81,1.0986363636363772,2.0421423930195863,admin,{Sales},1,"1st Call"
1187,726.6,2021-01-29 16:00:20,13,,zoom,outbound,video,149,0.4436140930360584,137.21,0.9487500000000004,1.3212221304706853,admin,{Sales},1,Prospect Follow up
1186,1546.76,2021-01-29 15:02:04,1,,zoom,outbound,video,,0.3777897023455478,108.22000000000003,0.544897959183668,3.8402855000129303,admin,{Sales},1,Onboarding Team
1185,667.35025,2021-01-29 12:33:50,1,,aircall,inbound,audio,,0.31926263607453437,88.51000000000005,0.5428571428571564,2.42751089102012,admin,{Sales},1,Unscheduled Follow up
1184,2530.64,2021-01-29 10:01:38,1,,zoom,outbound,video,,0.28536259602313996,151.01999999999998,1.3617857142857257,1.3277273733126798,admin,{Sales},2,Client Follow Up
1182,1969.72,2021-01-29 09:30:07,18,18,zoom,outbound,video,,0.24590297098064653,334.31,7.218888888888882,2.711045224701988,admin,{Account Manager},1,Client Follow Up
1181,993.96,2021-01-29 09:01:04,13,,zoom,outbound,video,116,0.384482272928488,100.43000000000006,0.6399999999999848,1.750573463720874,admin,{Sales},1,Prospect Follow up
1183,4648.44,2021-01-29 08:47:56,8,8,zoom,outbound,video,148,0.6932067532333425,130.65000000000003,0.39222222222222547,1.6005369543330668,admin,{Sales},1,Demo
1180,87.3535,2021-01-28 23:48:38,1,9,aircall,outbound,audio,,0.38075177296845575,47.900000000000006,0.0,1.3737285855747052,admin,{Sales},1,Cold Call
1178,2751.28,2021-01-28 17:31:10,23,,zoom,outbound,video,147,0.4231630368410328,116.45999999999998,1.5003389830508742,2.5515396470006686,admin,{Sales},1,Demo
1177,151.014,2021-01-28 16:50:25,14,,aircall,outbound,audio,,0.5651131683155203,15.61,2.310000000000006,3.1785132504271125,admin,{Sales},1,Unscheduled Follow up
1176,2284.56,2021-01-28 16:05:48,13,13,zoom,outbound,video,146,0.6865392022971599,56.50999999999999,0.4308823529411716,1.785901880449627,admin,{Sales},1,"1st Call"
1175,1202.44,2021-01-28 16:00:46,14,,zoom,outbound,video,145,0.23381624031136677,127.07000000000005,0.5150000000000028,2.5947240610758127,admin,{Sales},1,"1st Call"
1173,87.275,2021-01-28 15:15:03,13,,aircall,outbound,audio,,0.5003723861357778,14.209999999999997,0.0,1.3749641936407906,admin,{Sales},1,Cold Call
1172,361.0905,2021-01-28 15:02:22,13,,aircall,outbound,audio,144,0.5384245777720541,32.889999999999986,0.8377777777777803,2.8247766141729014,admin,{Sales},1,Cold Call
1174,2831.008,2021-01-28 15:01:17,8,,zoom,outbound,video,,0.6467095818874409,153.26000000000005,0.3434374999999834,1.3352134646034206,admin,{Sales},3,Demo
1171,1744.5095,2021-01-28 14:37:50,23,,aircall,outbound,audio,143,0.3132055170808762,162.78999999999996,1.391428571428577,2.9234578544857457,admin,{Sales},1,"1st Call"
1169,502.43925,2021-01-28 14:34:17,8,,aircall,outbound,audio,,0.35379401589346393,90.42999999999999,0.9042105263157928,4.65727946214393,admin,{Sales},1,Cold Call
1170,2013.4,2021-01-28 14:30:45,23,8,zoom,outbound,video,143,0.0,0.0,0.0,0.0,admin,{Sales},1,"1st Call"
1167,225.489,2021-01-28 12:38:33,13,,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Cold Call
1166,2191.008,2021-01-28 11:31:32,8,,zoom,outbound,video,,0.47249941579400967,75.17999999999999,0.4807692307692218,3.587389913683565,admin,{Sales},1,Client Follow Up
1163,1362.84,2021-01-28 10:32:53,1,,zoom,outbound,video,,0.4880983827888809,22.569999999999936,1.0167441860465203,3.8302368583252617,admin,{Sales},1,Set up
1162,2725.76,2021-01-28 10:02:23,8,,zoom,outbound,video,,0.6529591746888936,99.39999999999964,0.7119718309859351,3.1257337403146277,admin,{Sales},3,Onboarding Managers
1165,3272.24,2021-01-28 10:00:51,13,,zoom,outbound,video,141,0.32290418795687376,400.75,0.357500000000002,1.9069505904212405,admin,{Sales},1,Demo
1164,3493.96,2021-01-28 09:59:00,18,18,zoom,outbound,video,,0.3263775200631935,419.91999999999996,0.6108333333333262,3.3142909478070726,admin,{Account Manager},3,Client Follow Up
1161,1595.92,2021-01-28 09:03:02,14,14,zoom,outbound,video,,0.24281918893177504,295.70000000000005,0.6288571428571601,2.669306732167026,admin,{Sales},2,"1st Call"
1160,2317.728,2021-01-27 18:54:03,1,,zoom,outbound,video,,0.3604780198539264,60.600000000000364,1.1377777777777704,3.7019011721824127,admin,{Sales},1,Onboarding Team
1159,2376.6,2021-01-27 18:29:54,8,8,zoom,outbound,video,130,0.7083143987208613,50.050000000000004,0.5112121212121278,1.6662458975006311,admin,{Sales},1,Demo
1158,2650.88,2021-01-27 18:01:37,1,18,zoom,outbound,video,,0.39220560719459097,145.76000000000005,0.5489583333333101,2.1954973442781265,admin,{Sales},1,Client Follow Up
1156,127.81725,2021-01-27 17:58:37,13,,aircall,outbound,audio,,0.0715083449221447,111.21000000000001,0.0,0.9388404147327533,admin,{Sales},1,Cold Call
1155,63.00725,2021-01-27 17:34:17,14,,aircall,inbound,audio,,0.4253478766332446,23.720000000000002,0.7233333333333318,5.713628193580897,admin,{Sales},1,Cold Call
1157,3321.2,2021-01-27 17:30:19,14,14,zoom,outbound,video,140,0.3505781042996499,175.07000000000005,1.0109433962264158,1.933036251957124,admin,{Sales},2,Demo
1152,1847.008,2021-01-27 17:01:59,23,23,zoom,outbound,video,129,0.4963974167951628,54.61999999999989,2.648499999999997,2.6312825932535215,admin,{Sales},1,Demo
1154,58.69725,2021-01-27 16:44:14,14,,aircall,outbound,audio,,0.2664520058435446,12.299999999999997,0.38749999999999996,9.199749562373025,admin,{Sales},1,Cold Call
1153,71.68,2021-01-27 16:42:47,14,,aircall,outbound,audio,,0.5714285714285712,6.659999999999997,1.0350000000000001,4.185267857142857,admin,{Sales},1,Unscheduled Follow up
1151,4009.44,2021-01-27 16:15:59,8,,zoom,outbound,video,,0.668302805379306,79.65000000000009,0.5951470588235099,2.0202322518855502,admin,{Sales},8,Onboarding Team
1148,76.2775,2021-01-27 15:59:05,13,,aircall,outbound,audio,,0.5077513028088231,6.030000000000001,0.0,0.7866015535380682,admin,{Sales},1,Cold Call
1147,1990.64,2021-01-27 15:30:48,8,,zoom,outbound,video,,0.5507927098822485,63.3900000000001,0.6282978723404259,2.8332596551862714,admin,{Sales},1,Client Follow Up
1146,79.93475,2021-01-27 15:20:04,14,,aircall,outbound,audio,,0.3910689656250876,15.629999999999999,1.8999999999999986,0.7506122180903799,admin,{Sales},1,Cold Call
1144,1145.76,2021-01-27 15:00:38,13,,zoom,outbound,video,139,0.5770143834659965,53.379999999999995,1.2263636363636436,2.3041474654377883,admin,{Sales},1,Demo
1145,92.2645,2021-01-27 14:39:13,8,,aircall,outbound,audio,,0.12876024906654238,7.68,4.025,5.852738593933745,admin,{Sales},1,Unscheduled Follow up
1143,957.5445,2021-01-27 14:01:31,13,,aircall,outbound,audio,,0.38156973383482445,230.26,0.6300000000000036,0.9399040984518213,admin,{Sales},1,"1st Call"
1142,98.84725,2021-01-27 12:32:16,8,,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Unscheduled Follow up
1141,1249.36,2021-01-27 12:01:31,14,,zoom,outbound,video,138,0.36260165204584743,66.19000000000005,0.6854285714285766,3.4097457898444006,admin,{Sales},2,"1st Call"
1140,341.96,2021-01-27 11:29:24,23,,zoom,outbound,video,137,0.0,0.0,0.0,0.0,admin,{Sales},1,Other
1138,64.7315,2021-01-27 11:04:30,14,,aircall,outbound,audio,105,0.4101557974092983,9.110000000000003,1.3399999999999963,1.8538115137143432,admin,{Sales},1,Unscheduled Follow up
